species,metabolite,rho,qval,rho_partial,pval_partial,pathway,qval_partial,survives_adjustment
ER4 sp900552015,C00055_CMP,0.3444734174878593,4.339993225123532e-09,0.3547870956327736,9.907929264515381e-12,Nucleotide,1.457048421252262e-10,True
Acetatifactor intestinalis,C02656_Pimelate,0.34436605732103337,4.378516864337495e-09,0.33885509728019836,9.041702513580706e-11,Other,9.273541039569954e-10,True
Faecalibacterium prausnitzii_D,C00398_Tryptamine,-0.34421885711017086,4.441778547089425e-09,-0.36297855303495496,3.0260408239499645e-12,Indole / Tryptophan,5.819309276826855e-11,True
Avispirillum faecium,3-Indoxyl sulfate,-0.34408172416916816,4.499832597953251e-09,-0.23996768336359547,6.178404479011353e-06,Other,1.0229146488429392e-05,True
ER4 sp000765235,C06104_Adipate,0.34398170769205383,4.535574925215478e-09,0.3384578887115221,9.538989302619396e-11,Other,9.684253099105985e-10,True
Alectryocaccomicrobium excrementavium,C00408_Pipecolate,-0.34377708282991015,4.637871758829902e-09,-0.35981926579313334,4.800549787167756e-12,Other,8.068150902802952e-11,True
Acetatifactor sp003447295,C00398_Tryptamine,-0.3436379773595288,4.700098028736854e-09,-0.36179094823996105,3.6014060083081914e-12,Indole / Tryptophan,6.608084418914113e-11,True
Lachnospira eligens,C00055_CMP,0.3423357184194547,5.5852135822928e-09,0.35240039772554294,1.390931853337042e-11,Nucleotide,1.9206334978032625e-10,True
Ventricola intestinavium,C02714_N-Acetylputrescine,0.34219015577583767,5.664959647044485e-09,0.3521993521737906,1.4310648418392328e-11,Other,1.9587667668147259e-10,True
UMGS687 sp900545735,C01118_o-Succinylhomoserine,-0.34203170734006383,5.7560809369332336e-09,-0.3475620929186587,2.7427188632402912e-11,Other,3.34477910151255e-10,True
Scatavimonas merdipullorum,C02714_N-Acetylputrescine,0.3416191864088612,6.054857127430882e-09,0.3390943414867836,8.754455656471071e-11,Other,9.053249631660809e-10,True
Faecousia sp000434635,C00134_Putrescine,-0.34152268454402007,6.1006931151856084e-09,-0.3618047342206527,3.5941510695533935e-12,Polyamine,6.608084418914113e-11,True
Acetatifactor sp003447295,C02656_Pimelate,0.34148061911224575,6.101650908922274e-09,0.3364804621060728,1.2438470466478476e-10,Other,1.2376587528834303e-09,True
UBA3855 sp017460955,C00134_Putrescine,0.34103012294222695,6.4514772044445656e-09,0.30359228191870985,7.848547710809372e-09,Polyamine,4.2196493068867595e-08,True
Avimicrobium caecorum,C00431_5-Aminovalerate,-0.3406751339394187,6.733036520742463e-09,-0.3398476878899924,7.906790557837314e-11,Other,8.411479316848206e-10,True
Alistipes onderdonkii,C02678_Dodecanedioate,0.3398728702084198,7.465650089413279e-09,0.32299001837556346,7.236538728538168e-10,Other,5.907378553908708e-09,True
Avimicrobium caecorum,C00134_Putrescine,-0.339561341582711,7.744739859612016e-09,-0.3459316134939477,3.4389091229002124e-11,Polyamine,4.0697149383434466e-10,True
Alangreenwoodia gallinarii,C06103_6-Hydroxyhexanoate,-0.3394451751708977,7.824810646898508e-09,-0.3418179342971649,6.050096620366948e-11,Other,6.576191978659727e-10,True
UBA737 sp902762875,C00134_Putrescine,0.33916154814265503,8.086756168395498e-09,0.32678173748161154,4.449943670151641e-10,Polyamine,3.9034593597821414e-09,True
Faecalibacterium sp900539945,C05629_3-Phenylpropionate,0.33892946220944004,8.29947625254663e-09,0.3170890442237028,1.5219251430682182e-09,Other,1.0949101748692217e-08,True
Lachnospira eligens,C05332_Phenethylamine,-0.33880351601498154,8.3967793971308e-09,-0.34446512979788035,4.210121796365434e-11,Other,4.810773759871768e-10,True
Avispirillum faecium,C06103_6-Hydroxyhexanoate,-0.33831787351885617,8.917189621708497e-09,-0.38165855687205286,1.7782911009787422e-13,Other,5.009270706982373e-12,True
Faecalibacterium prausnitzii,C00483_Tyramine,-0.3380524482042027,9.192797139405528e-09,-0.33498669365655326,1.518090392664162e-10,Other,1.4883239143766295e-09,True
Alangreenwoodia gallinarii,C00431_5-Aminovalerate,0.33787342057178504,9.367462440103479e-09,0.32846219108632957,3.57952251077784e-10,Other,3.2247950547548107e-09,True
Scatavimonas merdipullorum,C00134_Putrescine,0.3376149334338178,9.647976278681839e-09,0.3337772610587978,1.782449176794924e-10,Polyamine,1.7138934392258886e-09,True
Faecalibacterium prausnitzii,C00695_Cholate,-0.33697704461890093,1.0455376304352794e-08,-0.3216723083877927,8.55531710353928e-10,Bile Acid,6.7364701602671494e-09,True
Gemmiger formicilis,C00398_Tryptamine,-0.33653343745754677,1.1037912859406602e-08,-0.3440346051091993,4.466892378950848e-11,Indole / Tryptophan,5.047336021413388e-10,True
Acetatifactor intestinalis,C00398_Tryptamine,-0.3362749495586207,1.136747079609725e-08,-0.3532628831425602,1.2308642580492314e-11,Indole / Tryptophan,1.745906749006002e-10,True
Avispirillum faecium,C08277_Sebacate,-0.336220285813751,1.139238864943016e-08,-0.3420488494737489,5.862535196368981e-11,Other,6.407142291113641e-10,True
Faecousia sp000434635,C00695_Cholate,-0.336027535198768,1.1630166358970777e-08,-0.33294349643488796,1.9902331156246884e-10,Bile Acid,1.886476886848046e-09,True
Scatavimonas merdipullorum,C02678_Dodecanedioate,-0.33589704853477714,1.1774757678517926e-08,-0.37498039805870415,5.002265055943824e-13,Other,1.235127174307117e-11,True
Faecousia sp003525905,C00695_Cholate,-0.33552578294318053,1.2310308719520417e-08,-0.31651893648051954,1.6338616989884008e-09,Bile Acid,1.1506068302735217e-08,True
Alistipes shahii,C16741_5-Hydroxylysine,-0.3352715591183152,1.2670708271321949e-08,-0.3439576333836713,4.514379581157309e-11,Other,5.07233660804192e-10,True
UMGS693 sp900544555,C08277_Sebacate,-0.33501285942342074,1.3049349061179508e-08,-0.34886314484642705,2.2876118126332885e-11,Other,2.841753804513402e-10,True
Faecalibacterium sp900539945,C00695_Cholate,-0.3347032194285826,1.3530499429045302e-08,-0.3025994041009846,8.82641729553511e-09,Bile Acid,4.6090951934909194e-08,True
Ruminococcus_E bromii_B,C05332_Phenethylamine,-0.33410305346484875,1.4580393194593055e-08,-0.31783951854760095,1.3858648292748401e-09,Other,1.0190182568197353e-08,True
Aphodomorpha sp900549955,C02714_N-Acetylputrescine,0.33394096957951036,1.4751726582701452e-08,0.31220047802888046,2.7834403460424455e-09,Other,1.7451036652303732e-08,True
Veillonella parvula_A,C02714_N-Acetylputrescine,0.3339668182933071,1.4751726582701452e-08,0.3331241502235339,1.943302590450321e-10,Other,1.8507643718574485e-09,True
Alistipes putredinis,C01042_N-Acetylaspartate,0.333474256691514,1.5615952797134243e-08,0.32326372753387767,6.988512789898422e-10,Other,5.75186237851722e-09,True
UBA1685 sp900546845,C00431_5-Aminovalerate,0.33342255926392056,1.5647159782553857e-08,0.32269792790966045,7.510648365752848e-10,Other,6.081496652431456e-09,True
Ruminococcus_D bicirculans,C00134_Putrescine,-0.3332577019114837,1.5915134792612282e-08,-0.3066553545036214,5.4482456546450476e-09,Polyamine,3.1132832312257416e-08,True
UMGS687 sp900545735,C05341_beta-Ala-Lys,0.33316538826683045,1.6033432292476007e-08,0.3417113801547362,6.138603656273566e-11,Other,6.636328277052503e-10,True
Faecalibacterium prausnitzii_C,C00695_Cholate,-0.3330641237659393,1.6172025058359758e-08,-0.3205516230407393,9.858123537767103e-10,Bile Acid,7.666094603937685e-09,True
CAG-488 sp000434055,C00431_5-Aminovalerate,0.3328467073621158,1.656418925094411e-08,0.33871867351293783,9.209584595600807e-11,Other,9.397535301633477e-10,True
ER4 sp900552015,C00431_5-Aminovalerate,-0.33274675900210177,1.6704965449361155e-08,-0.32261291436206235,7.592305359731329e-10,Other,6.1228269030091365e-09,True
CAG-127 sp900319515,C00398_Tryptamine,-0.33222487499561465,1.7727489752563274e-08,-0.324810916658577,5.734330468870232e-10,Indole / Tryptophan,4.859602092262909e-09,True
Alistipes putredinis,"C03283_2,4-Diaminobutyrate",0.3322350231966391,1.7727489752563274e-08,0.31950187805266134,1.1251904653265517e-09,Other,8.524170191867816e-09,True
Alangreenwoodia gallinarii,C05629_3-Phenylpropionate,-0.331817473262928,1.8616948419898006e-08,-0.3282505188411275,3.679289742548175e-10,Other,3.285080127275156e-09,True
Faecousia sp000434635,C17714_Heptanoate,0.3316224212038921,1.9012082545092338e-08,0.34088623176875854,6.86802127873782e-11,Other,7.345477303462909e-10,True
Faecalibacterium prausnitzii_D,C00695_Cholate,-0.3312699358205157,1.973023038836168e-08,-0.3103287439420667,3.4971394451583837e-09,Bile Acid,2.0816306221180854e-08,True
Gemmiger sp900540595,C02678_Dodecanedioate,0.3312992777291347,1.973023038836168e-08,0.3163058281956621,1.6777219246037222e-09,Other,1.1773487190201561e-08,True
Barnesiella intestinihominis,C02678_Dodecanedioate,0.33077612818217667,2.095402347824149e-08,0.3310186288808253,2.5639416893840607e-10,Other,2.374020082763019e-09,True
ER4 sp000765235,C01585_Hexanoate,0.3304520150870382,2.1763068711181508e-08,0.3435279703187835,4.788628915424774e-11,Other,5.350423369189692e-10,True
Erysipelatoclostridium ramosum,C05332_Phenethylamine,0.3304009294106381,2.1809898507467522e-08,0.3491601178471583,2.1945479522065014e-11,Other,2.7431849402581265e-10,True
CAG-488 sp000434055,C00134_Putrescine,0.32997606409102426,2.295178321559457e-08,0.35986694230969174,4.767414371976701e-12,Polyamine,8.068150902802952e-11,True
ER4 sp900552015,C05332_Phenethylamine,-0.3296461441496245,2.3854564637847743e-08,-0.32183802736402284,8.377449241157284e-10,Other,6.648769239013717e-09,True
Agathobacter faecis,C05332_Phenethylamine,-0.3294420821526876,2.4388649580098916e-08,-0.3106751167069428,3.3528992775676406e-09,Other,2.022856356054156e-08,True
Avispirillum faecium,C00334_GABA,0.32929222200713537,2.4759214822493406e-08,0.2835486148248692,7.720160806391259e-08,Other,2.723160778268522e-07,True
Eubacterium_F sp003491505,C05629_3-Phenylpropionate,0.328890248978512,2.5974305260106827e-08,0.3137384764997855,2.304660849910086e-09,Other,1.491689870491965e-08,True
Aphodomorpha sp900549955,C00134_Putrescine,0.3287091899070538,2.6476173288453587e-08,0.2999527830161313,1.204434979302484e-08,Polyamine,5.988386125044203e-08,True
Erysipelatoclostridium ramosum,C00630_Isobutyryl CoA,-0.3283717313418382,2.7421544631012496e-08,-0.3470077816116845,2.962397448932844e-11,Other,3.569153552931137e-10,True
UBA1206 sp000433115,C08277_Sebacate,-0.32837933810461384,2.7421544631012496e-08,-0.3316289457343591,2.3665302112094555e-10,Other,2.2014234522878657e-09,True
CAG-170 sp000432135,C05629_3-Phenylpropionate,0.3283102323534749,2.75212450686801e-08,0.30950732925919305,3.863655942914443e-09,Other,2.2727387899496722e-08,True
Alistipes onderdonkii,C01042_N-Acetylaspartate,0.32827349547561346,2.7533125099818038e-08,0.32404177381915894,6.327721429883828e-10,Other,5.3398493079188425e-09,True
QAMH01 sp900544245,C08277_Sebacate,-0.32818360521093876,2.7617175998664244e-08,-0.3451116348507294,3.8513369551662426e-11,Other,4.4524126649320727e-10,True
Veillonella atypica,C00134_Putrescine,0.32818417380904924,2.7617175998664244e-08,0.31228577878440966,2.7545312055964596e-09,Polyamine,1.7378745776633813e-08,True
ER4 sp000765235,C05332_Phenethylamine,-0.3279722900776354,2.8143234989841297e-08,-0.30539020356723734,6.3380833332293345e-09,Other,3.530965645253111e-08,True
CAG-170 sp000432135,C06103_6-Hydroxyhexanoate,0.32799135957023834,2.8143234989841297e-08,0.32038274477726736,1.0070443710737692e-09,Other,7.776404409836055e-09,True
Ruminococcus_D bicirculans,C00398_Tryptamine,-0.3278967823368748,2.829972341988685e-08,-0.32863652630049184,3.499332547035163e-10,Indole / Tryptophan,3.1668167846472063e-09,True
Alistipes shahii,C06104_Adipate,0.3278375749844696,2.8397451650163757e-08,0.3333932640549509,1.8753818392538983e-10,Other,1.7946237696209554e-09,True
Galloscillospira_B excrementipullorum,C00431_5-Aminovalerate,0.3276192358086253,2.9089589310462234e-08,0.329798282381689,3.0078327067622016e-10,Other,2.772196043098803e-09,True
Alangreenwoodia gallinarii,C17714_Heptanoate,-0.32705232988375665,3.117261188294314e-08,-0.33459465483063633,1.5993023860206714e-10,Other,1.5602950107518747e-09,True
Ruminococcus_E bromii_B,C00134_Putrescine,-0.32636614760534643,3.3918066426596756e-08,-0.3144421359309184,2.1132240756660416e-09,Polyamine,1.3994861428251931e-08,True
Ventricola intestinavium,C00134_Putrescine,0.3260792268822028,3.504960806440491e-08,0.32660108369296553,4.554936434736145e-10,Polyamine,3.960814291074908e-09,True
Scatomorpha intestinavium,C00431_5-Aminovalerate,0.3257802434259541,3.627437675223469e-08,0.3058296317017817,6.014135730988007e-09,Other,3.397816797168366e-08,True
Lachnospira sp003451515,C05629_3-Phenylpropionate,0.3256631795064066,3.667319260015118e-08,0.31603901202769374,1.7342484156861918e-09,Other,1.19192330974996e-08,True
Avimicrobium caecorum,C03264_2-Hydroxy-4-methylpentanoate,-0.3255179154329929,3.719334242330526e-08,-0.3219480280016244,8.261372875386724e-10,Other,6.582767231383844e-09,True
CAG-488 sp900539465,C02714_N-Acetylputrescine,0.32548987620763753,3.719334242330526e-08,0.31101057557043804,3.218710116170281e-09,Other,1.9626281196160248e-08,True
CAG-103 sp000432375,C00695_Cholate,-0.32534225133106515,3.7751474365548216e-08,-0.31683342916504637,1.5711612758820675e-09,Bile Acid,1.1182642532968451e-08,True
CAG-103 sp900543625,C00055_CMP,0.32524202412888636,3.8085739975944355e-08,0.3266332509812459,4.5360668571530445e-10,Nucleotide,3.960814291074908e-09,True
Lachnospira eligens_A,C05629_3-Phenylpropionate,0.3246556537224848,4.089520629875906e-08,0.31315688043935924,2.4754896489595052e-09,Other,1.5919547581733153e-08,True
Alangreenwoodia gallinarii,C02656_Pimelate,-0.32461589120691503,4.09390010139486e-08,-0.3115100301625769,3.02851784642014e-09,Other,1.8673655820063794e-08,True
CAG-170 sp000432135,C02656_Pimelate,0.32433615032050095,4.2262297350115626e-08,0.32169585943814083,8.52981779905216e-10,Other,6.7364701602671494e-09,True
UBA1206 sp000433115,C02714_N-Acetylputrescine,0.3242207043602185,4.2720345420824526e-08,0.326114553457725,4.849813302081868e-10,Other,4.180873536277472e-09,True
Acetatifactor sp003447295,C01046_N-Methylglutamate,0.32410107430231216,4.303610687227562e-08,0.2834007027403658,7.846394731121198e-08,Other,2.75312095828814e-07,True
Veillonella parvula_A,C00134_Putrescine,0.3241115653464101,4.303610687227562e-08,0.317601135964809,1.4277507258896575e-09,Polyamine,1.0423033064827135e-08,True
Alistipes putredinis,C00134_Putrescine,-0.32341307565803645,4.680359661649561e-08,-0.3006863120720961,1.1053588928823984e-08,Polyamine,5.5967538880121436e-08,True
Gemmiger qucibialis,C08277_Sebacate,0.3230608029247526,4.8381713744632e-08,0.3139685300525763,2.2402931959751307e-09,Other,1.4582913176782079e-08,True
Erysipelatoclostridium ramosum,C00364_dTMP,-0.3230742266326101,4.8381713744632e-08,-0.32289696300589527,7.32279366308298e-10,Other,5.953490782994292e-09,True
UBA3855 sp017460955,C02714_N-Acetylputrescine,0.323088530695922,4.8381713744632e-08,0.31184204253089925,2.9081651085359877e-09,Other,1.80631373200993e-08,True
Faecalibacterium sp900539945,C02678_Dodecanedioate,0.3229119397001391,4.8906834606309985e-08,0.30370314418010463,7.74610562518587e-09,Other,4.187084121722092e-08,True
UBA5905 sp900763035,C01672_Cadaverine,0.3228873647241581,4.8906834606309985e-08,0.28461731553639813,6.864541587894241e-08,Polyamine,2.4692595639907343e-07,True
CAG-170 sp000432135,C00055_CMP,0.3228848971297736,4.8906834606309985e-08,0.3255366911004027,5.224190586980107e-10,Nucleotide,4.48428376564816e-09,True
QALW01 sp900547955,C00134_Putrescine,0.3223865945123755,5.190714832277519e-08,0.31743742744409637,1.4572245379934398e-09,Polyamine,1.0559598101401736e-08,True
Ruminococcus_D bicirculans,C08277_Sebacate,0.3217094848546993,5.634915473660498e-08,0.3156110722103925,1.8287886521076014e-09,Other,1.2398567132932892e-08,True
Clostridium_A leptum,C08277_Sebacate,0.3210704449597219,6.076552767836839e-08,0.3143301248377993,2.142630248978842e-09,Other,1.4096251638018697e-08,True
UBA5905 sp900763035,C06104_Adipate,-0.32105342329242187,6.076552767836839e-08,-0.3415614576147151,6.265272015255483e-11,Other,6.736851629306971e-10,True
Ruminococcus_E bromii,C00134_Putrescine,-0.3209686489566598,6.118855099031487e-08,-0.3154048569158808,1.8761123986557128e-09,Polyamine,1.2676435126052115e-08,True
Ruminococcus_C sp000980705,C00398_Tryptamine,-0.3207109623511194,6.297594906154735e-08,-0.29982842198197596,1.2220625576761971e-08,Indole / Tryptophan,5.990502733706849e-08,True
Acetatifactor intestinalis,C01046_N-Methylglutamate,0.32046602399061813,6.45285355493029e-08,0.283851619192153,7.467651300644541e-08,Other,2.657527153254285e-07,True
Ruminococcus_E sp905215855,C08277_Sebacate,0.32045868991419296,6.45285355493029e-08,0.31074088732315885,3.3261696106562893e-09,Other,2.0158603700947208e-08,True
Alistipes shahii,C02656_Pimelate,0.32017148633338854,6.665979476781297e-08,0.31848889567976085,1.2777220371021096e-09,Other,9.464607682237848e-09,True
CAG-488 sp000434055,C02656_Pimelate,-0.32005459255436336,6.739843346401632e-08,-0.31698995748748204,1.5408307319356972e-09,Other,1.1045381590936896e-08,True
ER4 sp900552015,C01046_N-Methylglutamate,0.3198495316353816,6.890648829522294e-08,0.2744518780239405,2.0571390200188838e-07,Other,5.988759883606649e-07,True
CAG-488 sp900539465,C00134_Putrescine,0.31963313207716243,7.05484270746651e-08,0.28800062496445805,4.717318063777328e-08,Polyamine,1.7838281402523896e-07,True
Ruminococcus_C callidus,C08277_Sebacate,0.3193902726515791,7.24695071027149e-08,0.3364014799250273,1.2570538713618082e-10,Other,1.2446077934275327e-09,True
RUG11247 sp902767315,C02678_Dodecanedioate,-0.3192108325703698,7.385133929363039e-08,-0.32961619255338764,3.080169036359011e-10,Other,2.825843152622946e-09,True
CAG-127 sp900319515,C08277_Sebacate,0.31893806217308834,7.58701471772371e-08,0.3248870267603118,5.678641158755419e-10,Other,4.832886092557803e-09,True
ER4 sp900552015,C00803_Valerate,0.3189411503684552,7.58701471772371e-08,0.35215684539999165,1.4396935736088234e-11,Other,1.9587667668147259e-10,True
Ruminococcus_C callidus,C02678_Dodecanedioate,0.3188403341264632,7.652874682965633e-08,0.32393033714190195,6.418496407462512e-10,Other,5.393694460052531e-09,True
Avispirillum faecium,"C03283_2,4-Diaminobutyrate",-0.3186878179637577,7.758194177577765e-08,-0.3850053908928663,1.0495657438001806e-13,Other,3.4985524793339358e-12,True
